,title,link,description,bloggername,bloggerlink,postdate
2710,대전  <b>단재신채호 선생 생가지</b>,https://blog.naver.com/inseo8849/223150271431,언론인 단재 신채호 선생의 생가지를 둘러보면서... 오늘도 가슴속 한가득 뿌듯한 보람찬 하루를 보냈습니다. 대전 서대전공원에 가시면 신채호 선생의 동상을 볼수 있답니다. #<b>단재신채호선생생가지</b> #단재... ,하늘바라기의 행복곳간,blog.naver.com/inseo8849,20230708
2711,곳 대전시 중구 어남동 <b>단재 신채호 선생 생가지</b>에 다녀왔어요,https://blog.naver.com/keyi7082/222834908007,선생의 생가지가 있어 잠시 들리게 되었어요. 단재 신채호 선생은 충청남도 대덕군 정생면 익동 도림리(현재 대전시 중구 어남동)에서 출생하였습니다. <b>단재 신채호 선생 생가지</b> 그곳에는 높은 하늘... ,내 안에 백신 만들기,blog.naver.com/keyi7082,20220730
2712,대전 가볼만한곳 겨울나들이 코스 <b>단재 신채호</b> <b>생가지</b>,https://blog.naver.com/wolfcha99/223307981657,아쉽게도 흰 눈이 소복이 쌓여 주변을 돌아보는 것은 생략하고 <b>신채호 선생</b>의 삶이 녹아있는 생가로 향합니다. <b>단재</b> <b>선생</b>의 동상과 <b>생가지</b>를 담아봅니다. <b>단재 신채호</b> <b>생가지</b>는 초가지붕의 헛간 채와 안채로... ,만향광호의 뚜벅이 여행,blog.naver.com/wolfcha99,20231231
2713,"<b>단재 신채호 선생 생가지</b>, 홍범도장군 묘소와 대전현충원... ",https://blog.naver.com/social_designer/223356753766,"<b>단재 신채호 선생 생가지</b>, 홍범도장군 묘소와 대전현충원 애국지사 묘역 참배하고 왔습니다. 처절하게 민족의 자주독립을 위해 싸우다 돌아가신 분들의 삶을 마음속에 다시 새깁니다. 선열들이 올곧게 지켜온... ",김제선,blog.naver.com/social_designer,20240217
2714,<b>단재 신채호선생생가지</b>,https://blog.naver.com/stockzero88/222740895653,"&gt; <b>단재 신채호</b>(丹齋 申采浩, 1880～1936) <b>선생</b>이 태어나 8세까지 어린 시절을 보냈던 곳이다. <b>선생</b>은 이곳 도리미 마을에서 신광식의 둘째 아들로 태어나 어릴 때 아버지가 돌아가시자 충북... ",STOCKZERO,blog.naver.com/stockzero88,20220521
2715,<b>단재신채호선생생가지</b> (丹齋申采浩先生生家址),https://blog.naver.com/hanjy1053002/223048896838,<b>단재신채호선생생가지</b> (丹齋申采浩先生生家址) 대전 / 문화재및(문화재청자료기초) 2016. 7. 23. 21:03 https://blog.naver.com/camlhd2/220769828208 [출처] <b>단재신채호선생생가지</b>... ,한재영교수 영원불멸천명무한 인생사랑,blog.naver.com/hanjy1053002,20230319
2716,도리미 마을 <b>단재 신채호 선생 생가지</b>,https://blog.naver.com/storydaejeon/222426557178,신채호 선생의 출생지는 대전광역시 중구 단재로 229번지 47(도리미)인데요. 이곳에서 8세까지 머물렀다고 합니다. 1991년 기념물 제26호로 '<b>단재 신채호 선생 생가지</b>'가 정해졌고 이듬해 생가지 발굴조사를 하여... ,대전광역시 공식블로그,blog.naver.com/storydaejeon,20210710
2717,대전광역시 기념물 제26호 <b>단재신채호선생생가지</b>,https://blog.naver.com/yookjihye/222388541369,마을 <b>단재 신채호 선생 생가지</b>가 있어 내렸다. 단재 신채호 선생의 생가 신채호는 한말 일제시대에... 독립유공자 단재신채호선생유허비 유허비 옆 길로 가면 생가지로 갈 수 있어요. 단재 선생의 동상과... ,꼬마새댁 (ღ•͈ᴗ•͈ღ),blog.naver.com/yookjihye,20210607
2718,교육적 효과가 큰 <b>단재 신채호</b> <b>생가지</b>,https://blog.naver.com/djenews/222673565211,이곳은 <b>단재 신채호 선생</b>이 태어나 여덟 살 때까지 살던 살림집과 곳간 채입니다. 1992년 발굴로 확인한 집터를 기초로 복원하였답니다. <b>신채호</b> <b>생가지</b> 잔디광장에 세워진 <b>신채호 선생</b> 동상입니다. <b>신채호</b>... ,대전광역시교육청,blog.naver.com/djenews,20220315
2719,<b>단재 신채호선생 생가지</b>,https://blog.naver.com/jcjkks/70089151147,21 57세의 나이로 뤼순(旅順) 감옥에서 순국 <b>단재</b> <b>선생</b> 생가터에 도착하면 4칸 기와집 <b>단재</b>헌(丹齋軒)이 나온다. 여기에 주차하고 <b>생가지</b>를 둘러 보았다. 입구에 새로 조성한듯 보이는 <b>단재 신채호 선생</b>... ,쏠쏠한 일상,blog.naver.com/jcjkks,20100704
2720,<b>단재 신채호선생 생가지</b>,https://blog.naver.com/daejeondime/221963285804,"<b>단재 신채호선생 생가지</b> 신채호(申采浩, 1880년 12월 8일 ~1936년 2월 21일)는 일제 강점기의... 홍보관 내부에는 단재 신채호 선생의 오래된 어릴적 사진도 있고. 단재 선생의 생가지가 복원되기 이전의 집터... ",대전관광공사 공식블로그,blog.naver.com/daejeondime,20200515
2721,대전 출신 독립운동가 <b>단재 신채호 선생 생가지</b>를 방문하다.,https://blog.naver.com/daejeontour/221686264606,"나와서 <b>단재 신채호선생 생가지</b>를 향해보는데요. 단재홍보관이 있는 주차장에서 나무다리를 건너 고풍스러운 초가정자가 보이고, 초가정자 뒤쪽이 바로 단재 신채호선생이 태어나 어린 시절을 보낸 생가지랍... ",대전광역시 관광블로그,blog.naver.com/daejeontour,20191023
2722,<b>단재</b> 【<b>신채호</b>】<b>선생 생가지</b>,https://blog.naver.com/seona81/120157872364,저 요즘 너무 싸돌아 다닙니다~~ 이번 소개 할 곳은 <b>단재 신채호선생 생가지</b>에요. 독립운동가이셨지요.... 허나 이곳은 차가 많이 다니는 편이 아닌데 신채호선생생가지 위쪽에 석산이 하나 있어요. 그래서 그런지... ,헤윰's 일상로그,blog.naver.com/seona81,20120420
2723,가보자! <b>단재 신채호선생 생가지</b>,https://blog.naver.com/lgs06161/100135061935,kr/ &lt;산서로에서 우측 정생2교가 보이는 곳으로 가면 된다&gt; &lt;<b>단재 신채호선생</b> 관리사무소&gt; &lt;<b>단재</b> 신재호<b>선생</b> 가족이 생활 했던집&gt; &lt;유허비 우측정면 전경&gt; &lt;유허비 좌측정면 전경&gt; &lt;생가 진입로 전경&gt; &lt;생가앞... ,가보자! 보문산님의블로그,blog.naver.com/lgs06161,20110811
2724,[대전여행] <b>단재 신채호선생 생가지</b> 그리고 식장산 고산사,https://blog.naver.com/pss2317/220253574184,옆으로 '<b>단재 신채호선생 생가지</b>' 이정표가 항상 눈에 밝힙니다. 그래서 오늘은 캠핑짱작을 다녀오는 길에 신채호선생의 생가지를 방문합니다. 대전시 중구 단재로 229번길 47 (어남동 233번지) 본래 충청북도... ,알딸딸아빠의 캠핑&여행 추억..,blog.naver.com/pss2317,20150127
2725,<b>단재 신채호 선생 생가지</b> 홍보관 개관,https://blog.naver.com/126043/220562972202,중구 단재로에 위치한 <b>단재 신채호 선생 생가지</b> 내 관리사를 리모델링한 홍보관이 문을 열었습니다. # 인터뷰 - 양승률 / 단재 신채호 선생 홍보관 학예연구사 단재 신채호 선생 홍보관에는 단재 신채호 선생의... ,대전시인터넷방송 대전TV 공식블로그,blog.naver.com/126043,20151209
2726,대전 - <b>단재 신채호 선생 생가지</b>,https://blog.naver.com/annett96/220102435963,:: <b>단재 신채호 선생 생가지</b> :: 2014.8.24 ---<b>단재 신채호 선생 생가지</b>--- 신채호(申采浩:1880∼1936)는 사학자... 점심 먹을거리를 조금 준비해 가깝다는 이유로 신채호 생가지로 떠나본다. 점심 먹기 위한 1차 준비는... ,즐거운 나의집,blog.naver.com/annett96,20140824
2727,[+117] <b>단재 신채호 선생 생가지</b>,https://blog.naver.com/momojsh/70118634801,2011.09.13 <b>단재 신채호 선생 생가지</b> 출발 오빠가 자전거 타고 가보려고 했는데 너무 멀어서 포기하고 돌아왔다는 그 곳. 날씨도 좋고 마땅히 갈 데가 없어서 편의점에서 과자와 물 사들고 고고고고~!!!! 내가 너무... ,mingming,blog.naver.com/momojsh,20110914
2728,대전여행::<b>단재</b> '<b>신채호 선생</b>' <b>생가지</b>,https://blog.naver.com/djetblog/220595987050,"이 곳에는 민족사학자 <b>단재</b> '<b>신채호</b>'<b>선생</b>의 <b>생가지</b>가 자리하고 있습니다. 얼마 전에는, <b>단재 신채호 선생</b> 탄신 135주년을 맞이해 국가보훈처로부터 국비를 지원받아 '<b>신채호 선생 생가지</b>'내 관리사를 리모델링... ",대전교통공사,blog.naver.com/djetblog,20160113
2729,대전 중구 <b>단재 신채호 선생 생가지</b>,https://dlwhdg.tistory.com/678,대전 중구 어남동 <b>단재 신채호 선생 생가지</b> 단재헌,이종하의 세상사는 이야기,https://dlwhdg.tistory.com/,20240416
2730,<b>단재 신채호 선생</b>의 <b>생가지</b>,https://blog.naver.com/ichmount/20123322677,단재 신채호 선생의 생가지 대전을 여행하면서 가 본 곳 중 한곳이 대전 중구 어남동 233번지에 있는 <b>단재 신채호선생 생가지</b>였다. 신채호선생 생가지는 대전광역시 기념물 제26호로 지정되어있다. 신채호... ,"자연, 여행 그리고 삶",blog.naver.com/ichmount,20110225
2731,신나는 예술여행 - <b>단재 신채호 선생 생가지</b>,https://blog.naver.com/djenews/221572235897,"오늘은 우리 고장의 독립운동가인 단재 신채호 선생의 독립정신을 되새기고, 신나는 예술여행도 함께 즐길 수 있는 곳, <b>단재 신채호 선생 생가지</b>를 찾았습니다. 우리 삶에 문화의 향기가 가득할 수 있도록... ",대전광역시교육청,blog.naver.com/djenews,20190627
2732,아들과 같이 <b>단재 신채호 선생 생가지</b> 투어.,https://blog.naver.com/zxrr/120143242328,"아들과 근거리로 투어가기로 하고, 대전 도마동 집에서 출발 목적지는 <b>단재 신채호 선생 생가지</b>(대전... - 이미지 클릭하여 원본보기 하시면 고해상도의 사진으로 보실 수 있습니다 - 신채호 선생 생가지에... ",미니아빠의 BiKe & Camping LiFe,blog.naver.com/zxrr,20111025
2733,가보자 ! <b>단재 신채호선생 생가지</b>(丹齋 申采浩先生 生家址),https://blog.naver.com/daejeondime/220444043080,<b>단재 신채호선생 생가지</b>(丹齋 申采浩先生 生家址) * 소재지 : 대전 중구 단재로 229번길47 (구:어남동... 전경&gt; &lt;단재 신채호선생 관리사무소 전경&gt; &lt;'단재헌'이라고 쓴 현판 전경&gt; 신채호는 1880년 12월 8일(음력... ,대전관광공사 공식블로그,blog.naver.com/daejeondime,20150810
2734,<b>단재 신채호 선생 생가지</b>,https://blog.naver.com/daejeontour/220886768822,생가 앞에는 <b>신채호 선생 생가지</b>임을 알리는 표석과 <b>생가지</b> 일대 헌성에 대한 감사비가 나란히 놓여있다. 생가와 잔디광장을 바라보는 방향으로 동상이 서있다. 대전광역시 중구 <b>단재</b>로 229번 길 47일원... ,대전 공식 관광블로그 '먼저보슈',blog.naver.com/daejeontour,20161215
2735,<b>단재 신채호 선생 생가지</b>,https://blog.naver.com/hkang69/100128766802,되어서야 사적지로 지정하여 단재선생을 뜻을 기리기 위해 생가지를 사적화 한 것을 보면 우리나라가 독립 운동가에 대해서 진짜로 박대하다는 느낌이다. <b>단재 신채호 선생 생가지</b> 앞에 있는 비 복원된 생가 모습,우주를 날고 싶은 하늘돼지,blog.naver.com/hkang69,20110522
2736,2022 「<b>단재 신채호 선생</b> 탄신 142주년 기념식」개최,https://blog.naver.com/gongjeon21/222944912189,"단재신채호선생의 독립정신과 나라사랑의 뜻을 깊이 새겨보는 뜻깊은 날이 될 것이다. 1992년 <b>단재 신채호 선생 생가지</b>에 대한 발굴조사와 고증 후 생가가 복원 건립되었고, 1996년에는 생가지 앞에 단재선... ",대전공연전시,blog.naver.com/gongjeon21,20221203
2737,오랜만의 라이딩- <b>단재신채호</b><b>생가지</b>,https://blog.naver.com/bhchang61/222587091838,"<b>단재 신채호 선생</b>의 <b>생가지</b>(생가터)가 있다는 걸 안지는 얼마되지 안았다. 조금 외지기는 해도, 행정구역상 대전광역시 중구! 모처럼 시간이 생겨, 버디로 다녀왔다. 오랜만의 라이딩이라 꽤 힘들었다. <b>단재</b><b>선생</b>... ",과학적 사고와 감성적 삶,blog.naver.com/bhchang61,20211205
2738,"대전 여행, <b>단재 신채호 선생 생가지</b>",https://blog.naver.com/deburden/222656771224,중구 단재로229번길 47 <b>단재 신채호 선생 생가지</b>를 방문하게 된 건 테미오래에서 이야기를 나누게 된... 안내판에 적혀 있는 신채호 선생 생가지에 관한 정보도 읽어보았다. 요약하자면 이곳은 신채호 선생님께서... ,DEBURDEN STUDIO,blog.naver.com/deburden,20220226
2739,"대전이 낳은 <b>단재 신채호 선생 생가지</b>, 역사문화공원으로... ",https://blog.naver.com/drcentre/221868413216,대전시 중구 어남동 도리미 마을은 <b>단재 신채호 선생 생가지</b>가 있는 마을이다. 대전 오월드 삼거리에서... 생가 앞에는 단재 선생의 생가지임을 알리는 표석과 생가지 일대 헌성에 대한 감사비가 세워져 있다.... ,대전도시재생지원센터 블로그,blog.naver.com/drcentre,20200323
2740,대전광역시 중구 <b>단재 신채호선생생가지</b> 생가 - 달콤한여행,https://sweetit.co.kr/11036114,중구 단재로229번길 47 (어남동) (우 35086) https://www.djjunggu.go.kr <b>단재 신채호선생 생가지</b>는 단재 신채호(1880～1936) 선생이 태어나 8세까지 어린 시절을 보냈던 곳이다. 신채호 선생은 이곳 도리미 마을에서... ,so sweet,https://sweetit.co.kr/,20230819
2741,[대전 중구] <b>단재 신채호선생 생가지</b>_대전 기념물 26호,https://blog.naver.com/jcjkks/220297096360,"단재 신채호선생 생가, <b>단재 신채호 선생 생가지</b>(대전 기념물 26호) 안내문, 【신채호(申采浩, 1880~1936)】본관 고령(高靈). 필명 금협산인(錦頰山人)·무애생(無涯生). 호 단재(丹齋)·일편단생(一片丹生)... ",쏠쏠한 일상,blog.naver.com/jcjkks,20150312
2742,12월 8일 <b>단재</b> <b>생가지</b><b>단재 신채호</b> 탄신 138주년 기념 헌화식!... ,https://daejeon-story.tistory.com/9553,"단재 신채호. 단재 신채호 탄신(1880년 12월 7일) 138주년을 맞아, 중구 어남동에 있는 단재 생가지에서... 단재생가 입구 단재 신채호선생 동상 단재선생 생가 <b>단재신채호선생 생가지</b> 진입로에는 단재기념관인... ",나와유의 오감만족 이야기,https://daejeon-story.tistory.com/,20181207
2743,대전여행/<b>단재 신채호선생생가지</b>.대전가볼만한곳,https://blog.naver.com/kji206/174947520,이곳에서 태어나 8살까지 자란 생가로 입구에는 <b>단재</b>헌 건물이 있으며 초가한동과 창고 그리고 유허비와 동상이 있다 생각보다 <b>단재신채호선생</b>의 <b>생가지</b>는 대전시에서 많이 벗어나 이길이 맞나 싶을 정도로... ,"초롱둘,나의 마음이 내인생을 좌우한다",blog.naver.com/kji206,20130108
2744,<b>단재 신채호 선생 생가지</b>,https://blog.naver.com/djtourinformation/221318349120,대전 중구 단재로 229번길 47에는 1991년 7월 10일에 대전광역시기념물 제26호로 지정된 <b>단재 신채호 선생 생가지</b>가 위치하고 있다. 생가지를 가는 길목에 단재교라는 다리가 놓여져 있다. 신채호선생생가지를... ,대전관광안내소,blog.naver.com/djtourinformation,20180713
2745,ㅣ 봄 맞이 바람꽃과 함께 <b>단재 신채호 선생 생가지</b>에 가다,https://blog.naver.com/daejeondime/221228157694,민족주의자이신 &quot;단재 신채호 선생의 생가지&quot; 대전 역사가 살아 숨쉬는 문화유산를 찾아 나섰습니다. <b>단재 신채호 선생 생가지</b> 홍보관 앞 방문객을 위한 예약안내 및 문의사항을 설치하여 편리하였고 신채호... ,대전관광공사 공식블로그,blog.naver.com/daejeondime,20180316
2746,"유회당 , 무수천하마을 , <b>단재 신채호선생 생가지</b>",https://blog.naver.com/sinjjo1/222645688322,<b>단재 신채호 선생 생가지</b> #대전가볼만한곳 #대전아이들과가볼만한곳 #유회당 대전가볼만한곳... 47 <b>단재</b> #<b>신채호 선생 생가지</b> 대전광역시 기념물 제 26호. [이곳 도리미 마을은 단재 신채호선생이 신광식의 둘째... ,뭐라도 하자,blog.naver.com/sinjjo1,20220212
2747,대전광역시 여행 (<b>단재 신채호 선생 생가지</b>),https://blog.naver.com/ssh19938/222311090088,"시골마을에 신채호 선생의 생가가 위치하고 있습니다. <b>단재 신채호 선생 생가지</b>에 들어서면 작은 주차장이 있으며 입장은 무료입니다. 이곳은 홍보관과 생가지, 단재 동상으로 크게 구성이 되어 있으며... ",여행과 역사속에서 행복을 찾는 사람,blog.naver.com/ssh19938,20210415
2748,대전 갈만한 곳 | <b>단재 신채호 선생 생가지</b>,https://blog.naver.com/ddingdong2mo/222535141757,산내 운전면허시험장에 필기시험을 봤다가 집에 가는 길에 <b>단재 신채호 선생 생가지</b>가 있다길래... 잠시나마 짧게라도 신채호 선생의 일생을 돌아보며 감정이입이 되었다. 단재 신채호 선생의 생가지 설명... ,새로고침.,blog.naver.com/ddingdong2mo,20211014
2749,대전 가볼 만한 곳 <b>단재 신채호 선생 생가지</b>,https://blog.naver.com/blue5292/221933766041,대전광역시 기념물 제26호로 지정된 곳 간단하게 지도에 위치표시되어 있고 이곳은 단재 홍보관... 바로 신채호 선생의 생가지 명칭 : 단재 신채호 선생 생가 <b>단재 신채호 선생 생가지</b> 대전광역시 기념물... ,도련님은 외출중...,blog.naver.com/blue5292,20200429
2750,서해 남도 여행(5) 푸른 기운이 감싼 5월의 <b>도솔산</b> 선운사,https://cusee.net/2463236,여행과 맛집 서해 남도 여행(5) 푸른 기운이 감싼 5월의 <b>도솔산</b> 선운사 킬크 2022. 5. 20. 20:35 염전이 있는... 선운산이라고도 하지만 또 다른 이름은 <b>도솔산</b>. 그래서 선운사를 '<b>도솔산</b> 선운사'라고 부른다. 도솔은... ,킬크로그,https://cusee.net/,20220520
2751,한국 33 관음성지 제9호 고창 <b>도솔산</b> 선운사,https://blog.naver.com/topgochang/223133681866,"한국 33 관음성지 제9호 고창 <b>도솔산</b> 선운사 신록이 짙은 녹색으로 물들어가는 6월 중순에 찾은 고창... 고창 <b>도솔산</b>에 있었다. 어서 그곳으로 돌려보내 달라'라고 했다는데요, 대수롭게 않게 여기자 가세가... ",세계유산도시 고창,blog.naver.com/topgochang,20230626
2752,원한다면 생태연못과 네이처스포츠와 도솔정이 있는 대전 <b>도솔산</b>,https://blog.naver.com/first_seogu/223412594651,"조용한 봄맞이를 원한다면 생태연못과 네이처스포츠와 도솔정이 있는 대전 <b>도솔산</b> #대전서구 #대전서구청 #대전서구<b>도솔산</b> 꽃과 사람으로 가득 찬 봄입니다. 분주하게만 느껴지는 공간에서 벗어나서, 나... ",대전광역시 서구청 블로그입니다.,blog.naver.com/first_seogu,20240411
2753,대전의 산 : 월평싸이클장을 들머리로 <b>도솔산</b>(57)을 걷다~,https://blog.naver.com/jslim043/222913520637,산행일시 : 2022년 10월 23일(일) 산 행 지 : 대전 <b>도솔산</b> 산행코스 : 월평싸이클장 ~ 도솔정 ~ <b>도솔산</b> ~ 서당골 약수터 ~ <b>도솔산</b> ~ 가새바위 ~ 월평싸이클장 산행거리 및 시간 : 6.96km / 2시간 16분 10월 23일 일요일 아침!... ,마루의 산과 인생이야기,blog.naver.com/jslim043,20221028
2754,2023년 6월 18일 대전 <b>도솔산</b> 산행(서대전여고-도솔정-도솔봉... ,https://blog.naver.com/myungmun21/223134296623,"지인분께서 <b>도솔산</b> 추천을 해주신건 좀 시간이 지났는데요. 그동안 대전이외 지역의 산행은 많이 갔지만, 예전에 대전지역은 대부분 거의 갔었다고 생각했는데 <b>도솔산</b>은 이번에 처음으로 알게 되었고 오게... ",나의 가족과 엘란,blog.naver.com/myungmun21,20230620
2755,나의 놀이터 <b>도솔산</b>에서 놀기,https://blog.naver.com/fkdgody/223380205287,나의 놀이터 <b>도솔산</b>~^^ 오전내내 기력회복하느라 집콕 친구와 점심 먹으려다 집에서 혼자 점심 먹고 우체국 들려서 <b>도솔산</b>으로~ 한밭고등학교에서 상수도사업본부쪽으로 오르기 시작 몇일 전 발견한 도굴된 무덤... ,말잘듣는 청개구리,blog.naver.com/fkdgody,20240311
2756,<b>도솔산</b> 선운사에서의 하룻밤,https://blog.naver.com/3picaso/223197834852,<b>도솔산</b>의 아름다운 모습은 선운사와 너무나 잘 어울리는 것 같아요. 선운사 템플스테이는 많은... 안개가 자욱한 <b>도솔산</b> 아래 웅장한 모습으로 조용히 품어주는 엄마의 모습처럼 자리하고 있는 선운사입니다.... ,책을 쉽게 읽는 아이와 하브루타,blog.naver.com/3picaso,20230831
2757,"뚜벅뚜벅 등산일기 / 대전 <b>도솔산</b>, 월평공원",https://blog.naver.com/82hunam/223101892483,"<b>도솔산</b> 다녀온 일기를 남겨봅니다! <b>도솔산</b>은 월평공원을 품고 있어요. 산이 많이 높지 않고 난이도가 평이해서 등산겸 산책겸 돌기 좋아요. 대전의 정림동, 도마동, 월평동에 걸쳐서 있어서 높지는 않아도... ",GOGO_Maskyo,blog.naver.com/82hunam,20230514
2758,"<b>도솔산</b> 선운사로 가는 길, 절집의  아름다운 풍광들.........",https://blog.naver.com/leekl9350/223083183752,선운사는 전라북도 고창군 <b>도솔산</b>(兜率山)에 자리한 대한불교 조계종 제24교구 본사로 전라북도의 일부... 느껴집니다 <b>도솔산</b> 선운사의 산문입니다 선운사 입구의 다리 모습입니다 절집에 들어가는 다리의 아치... ,별이 쏟아지는 별밭마을에서 만나요,blog.naver.com/leekl9350,20230424
2759,<b>도솔산</b> 도마동 배드민턴 도솔체육관 산스민턴,https://blog.naver.com/seinbiopharm/223385998635,오늘 대전 <b>도솔산</b> 내원사 #대전야외배드민턴 #대전산스민턴 #대전도솔체육관 #배재대학교... <b>도솔산</b>은 전망대 도솔정을 오르면요 대전 도안을 한눈에 받아볼수 있으며 사회시간에 배웠던 습지 만 곡 등 자연을... ,LJ 일상기록기,blog.naver.com/seinbiopharm,20240317
2760,고창 <b>도솔산</b> 선운사 동백꽃 연정,https://blog.naver.com/77attic/223417023181,4/13일 다녀온 여행입니다 <b>도솔산</b> 선운사는 주차장에서 경내까지 약 20분 정도 걸어 들어가야 하는데요.... ▶소재지: 전북 고창군 아산면 선운사로 250 선운사 ▶주차·입장료: 무료 <b>도솔산</b> 선운사 유래... ,초록섬,blog.naver.com/77attic,20240416
2761,"대전 내동 <b>도솔산</b> 맛집 [손수차림] 수제돼지갈비, 갈비탕, 막국수",https://blog.naver.com/whiute90/223344038289,주차장에서 <b>도솔산</b>으로 가는 길도 있어서 <b>도솔산</b> 갔다가 내려오는 길에 갈비탕 한 그릇 뚝딱해도 좋겠군요? 돼지갈비 내놓으쇼 가~든에 온듯한 내부 분위기입니다 룸도 있고 꽤 테이블이 많아요... ,밍키의 잘 될 결심,blog.naver.com/whiute90,20240204
2762,대전 서구 <b>도솔산</b> 최단코스 주차장 왕초보 가능,https://blog.naver.com/chae_ggo/223401090970,#대전등산 #대전등산코스 #<b>도솔산</b>최단코스 #대전등린이 #등산초보 #대전<b>도솔산</b>최단코스 #대전<b>도솔산</b>초보자코스 #대전야간등산 안녕하세요~채꼬입니다 오랜만에 대전 서구에 위치한 <b>도솔산</b>을 다녀왔어요~ 한때... ,채꼬가 최고야 ˙ᵕ˙,blog.naver.com/chae_ggo,20240331
2763,"[전북고창/선운산(<b>도솔산</b>)]도솔암, 낙조대, 천마봉, 선운사 등산... ",https://blog.naver.com/dynamiclucy/223181985017,청보리밭 *상하농원 *고시포해수욕장 #산 #산행 #등산 #전북 #고창 #선운산 #<b>도솔산</b> #선운사 #등산코스 #등산코스추천 #초보산행 #여름산행 #여행 #산산크루 #sansancrew #일상 #취미 #힐링,웰니스트레킹,blog.naver.com/dynamiclucy,20230816
2764,대전의 숨겨진 노을 명소_<b>도솔산</b> 보루,https://blog.naver.com/storydaejeon/223238222191,대전 내원사에서부터 <b>도솔산</b> 보루까지는 도보로 10~15분 정도 가면 됩니다. 이곳은 걷고 싶은 길 12선에도... 이정표를 따라 올라가면 <b>도솔산</b> 보루까지 올라가서 대전의 숨겨진 노을 명소에서 탁 트인 전망으로... ,대전광역시 공식블로그,blog.naver.com/storydaejeon,20231016
2765,대전 서구 아름다운 도심 숲 <b>도솔산</b> 산행,https://blog.naver.com/first_seogu/223136814825,대전 서구 아름다운 도심 숲 <b>도솔산</b> 산행 #대전서구 #대전서구<b>도솔산</b> #<b>도솔산</b>산행 안녕하세요. 대전 서구에서 아름다운 자연경관과 함께 문화 역사적으로 가치 있는 여행지를 곳곳에서 만나볼 수 있습니다. 도심... ,대전광역시 서구청 블로그입니다.,blog.naver.com/first_seogu,20230623
2766,<b>도솔산</b> - 갑천 건너 도안신도시의 동쪽에 위치한 대전 서구의 명산,https://blog.naver.com/wkdtmdwosla/222995584160,"우리나라에 잘 알려진 <b>도솔산</b>은 강원도 양구의 <b>도솔산</b>도 있고, 전라북도 고창 선운산의 다른 이름인 <b>도솔산</b>도 있지만, 가장 많은 사람들이 알고 있는 <b>도솔산</b>은 바로 대전 서구에 있는 <b>도솔산</b>이 아닐까 싶다. 일단... ",하늘담이의 여행일기 +,blog.naver.com/wkdtmdwosla,20230127
2767,비가 올것 같은 <b>도솔산</b>,https://blog.naver.com/fkdgody/223399241625,챙겨서 <b>도솔산</b>으로~ 외고 옆쪽 올라가는 등산로 옆으로 몇일전부터 눈에 띄는 나무 어떻게 저렇게... 좋은 <b>도솔산</b>길 물이 꽤 있는 웅덩이 사실 이곳에 올챙이들은 옮겨 놓아야하나? 하고 고민도 했는데 계속... ,말잘듣는 청개구리,blog.naver.com/fkdgody,20240329
2768,[남원 오늘은 힐링센터 일주일 살기 2일차(2)] 고창 <b>도솔산</b> 선운사,https://blog.naver.com/chanelk59/223400352960,<b>도솔산</b> 선운사 입구입니다 선운산 생태숲도 잘 되어 있네요~ 선운산 미니 카페가 보이네요 고창에... · 선운사 기를 받아 모두 잘 이루어지길 바랍니다 <b>도솔산</b> 선운사 템플스테이와 휴식형 프로그램도... ,파티마 성지 순례와 산티아고 순례길 4월22일~5월4일,blog.naver.com/chanelk59,20240330
2769,대전의 산 : 청개구리님들과 함께 한 <b>도솔산</b> 산책,https://blog.naver.com/jslim043/223042815618,산 행 지 : 대전 <b>도솔산</b> 3. 산행코스 : 월평싸이클장 ~ 활공장 ~ 도솔정 ~ 가세바위 ~ <b>도솔산</b> ~ 내원사 ~ 월평싸이클장 4. 산행거리 및 시간 : 6.52km / 2시간 29분 3.1절인 수요일 오후! 오랫만에 청개구리님 회원님들의... ,마루의 산과 인생이야기,blog.naver.com/jslim043,20230313
2770,"뚜벅뚜벅 등산일기 / 대전 <b>도솔산</b>, 월평공원",https://blog.naver.com/82hunam/223109774371,▷ 23년 5월 23일의 등산일기 ◁ 마음이 시끄러운 요즘 ㅠ 잡념도 떨칠겸 마음의 재정비도 할겸 <b>도솔산</b>에 올랐어요. 월평공원을 품고 있는 <b>도솔산</b>. 그래서 인지 <b>도솔산</b>으로 검색하면 광범위 하게 나오는데... ,GOGO_Maskyo,blog.naver.com/82hunam,20230523
2771,대전 <b>도솔산</b> 등산 초보자 코스 서대전여고 출발 내원사 도솔봉... ,https://blog.naver.com/suk1248/223130547536,대전 <b>도솔산</b> 등산 초보자 코스 ! 서대전여고 출발 내원사 도솔봉 도솔정 다녀왔어요 대전에서 첫 등산인 <b>도솔산</b> 사실 산책 느낌이지만..! 오랜만에 산행이고 다친 발도 좋은 상태가 아니라 조심조심 다녀왔어요... ,스즈스의 시선이 머물다,blog.naver.com/suk1248,20230616
2772,<b>도솔산</b> 선운사 선운산 도립공원/ 석상암/ 전북고창 사찰 여행,https://blog.naver.com/frangdas/223266341497,선운산은 <b>도솔산</b>이라고도 불린다. 입장료 주차비 모두 무료입니다. 선운산에 생태숲과 도립공원 안쪽의 절까지 넓은 숲이 형성되어있는 볼거리코스이다. 선운사 일주문 입장료를 폐지하여 공원처럼 편하게... ,싱싱레코드,blog.naver.com/frangdas,20231116
