,title,link,description,bloggername,bloggerlink,postdate
3173,대구 가볼만한 곳 대구 커피&amp;베이커리 축제 <b>동성로</b>에서 열려,https://blog.naver.com/sung4632/223417760675,대구 중구 <b>동성로 28 아트스퀘어</b> 일원 3. 컨셉트 소재가 대구에 자리 잡은 커피와 카페 문화 그리고 베이커리와 음악입니다. 이를 바탕으로 한 감성축제라고 보시면 될것 같아요 동성로가 요즘 조금 침체된... ,"배워서 남주는 청소년멘토, 해피맘",blog.naver.com/sung4632,20240417
3174,대구의 중심! 대구여행 필수코스 '<b>동성로</b>' 풍경,https://blog.naver.com/dgjunggu/223059967944,"그리고 중구 동성로 야외무대를 재정비한 '<b>동성로 28 아트스퀘어</b>'가 지난해 11월 말에 설치되었는데요. '동성로 28'은 야외무대의 주소이고, '아트스퀘어'는 야외무대가 추구하는 문화예술 공간과 함께... ",대구광역시 중구청 공식블로그,blog.naver.com/dgjunggu,20230330
3175,[대구데이트 추천] 2024 대구 <b>동성로</b> 청년버스킹 공연후기 및... ,https://blog.naver.com/tnqls4394/223424509828,"동혜,아트릭, 이상한마술사 2024.04.27 (토) 19:00 ~21:30 <b>동성로 28아트스퀘어</b> (구 대구백화점 앞) 박시연트리오,이글루, 이상한마술 동성로 청년버스킹 오픈마이크 참가자 모집 안내 동성로에서 열정과 재능을... ",Have a greeny day !,blog.naver.com/tnqls4394,20240423
3176,대구 <b>동성로</b>간식 앤티앤스 프레즐- 대구프레즐 반월당역 카페... ,https://blog.naver.com/food_traveler_/223414896275,"오늘 이 향에 져서 신상 프레즐과 근본 프레즐 하나를 먹었답니다 ㅎㅎ 자세한 리뷰 들어가볼게요:) 가는법, 주차, 지도 앤티앤스 동성로점은 동성로의 중심 <b>동성로 28아트스퀘어</b>에서 분식집 쪽으로 쭉 올라오면... ","맛과 여행, 쭈의 세상 모든것에 대한 리뷰",blog.naver.com/food_traveler_,20240414
3177,[대구광역시] 「2024 대구 <b>동성로</b> 청년버스킹 Free-ism」... ,https://blog.naver.com/daeguculture/223372838930,대구 <b>동성로 28 아트스퀘어</b> (대구 중구 동성로 28) - 동성로 관광안내소 앞 (대구 중구 중앙대로 382) □ 사업목적 ㅇ (대구 동성로 관광 활성화를 위한 문화·예술·오락의 場) 동성로가 대구 대표... ,(재)대구문화예술진흥원 공식블로그,blog.naver.com/daeguculture,20240304
3178,"(사)인디053, 2024 대구 <b>동성로</b> 청년버스킹 오픈마이크... ",https://blog.naver.com/bizopenkorea/223390248600,"(사)인디053에서는 2024년 4월부터 11월까지 대구 <b>동성로 28 아트스퀘어</b>(구, 대구백화점 앞), 동성로 관광안내소(구, 중앙파출소 앞)에서 2024 대구 동성로 청년버스킹 'Free-ism' 일환인 오픈마이크에 참여할... ",비즈오픈의 공식블로그,blog.naver.com/bizopenkorea,20240321
3179,대구 중앙로 맛집 100% 자가수제면 국수방 <b>동성로</b> 국수 맛집... ,https://blog.naver.com/happ2019/223417678999,국수방 동성로 본점 <b>동성로28아트스퀘어</b>에서 228기념중앙공원 가는 방향 대백남문주차장 옆 골목 안 봉추찜닭 뒤편에 위치해있어요. 골목안으로 들어와 가게안으로 들어오면 식당안이 제법 넓었어요! 대구... ,오늘보다 멋진내일,blog.naver.com/happ2019,20240416
3180,[대구/중앙로역카페]버터베이크,https://blog.naver.com/hrk347/223417591536,"동성로 중앙로역 근처에 있는 베이글맛집, &quot;버터베이크&quot;. <b>동성로28아트스퀘어</b>에서 엄청 가까운데 사람 많아 ㅋㅋ 지나가버릴뻔 ㅋㅋ 동성로쪽으로 오랜만에 오니까 순간 길헷갈렸는데 찾기는 어렵지... ",カフェ日記,blog.naver.com/hrk347,20240416
3181,[페스티벌] 2023 대구 <b>동성로</b> 축제 더 핫해졌어요 !,https://blog.naver.com/empathy215/223092319952,한일극장 - <b>동성로 28아트스퀘어</b> -동성로 관광안내소)  입장료  없!음! 동성로 초입이라고 볼 수 있는 교보문고에서부터 시작해서 ! 각종 부스들을 따라 쭉쭉 이동하면서 축제를 즐기면 된답니다 자세한... ,공감게스트하우스 & 공감씨즈투어,blog.naver.com/empathy215,20230503
3182,대구 <b>동성로</b> 놀거리 데이트 코스 여행지 핫플 로데오거리 야경,https://blog.naver.com/witchmomma/223400292957,동성로 로데오거리 야경 보기 좋은 곳 하나 더 있죠! <b>동성로 28아트스퀘어</b>입니다. 제가 방문했을 때 버스킹을 하고 있었어요. 거리에 있는 미디어아트라니 신선하더라고요. 여기에 노래까지 들을 수 있어서 대구... ,"이거야, 내가 찾던거!",blog.naver.com/witchmomma,20240330
3183,대구 5월 축제로 펼쳐지는 문화예술 한마당 2024 대구<b>동성로</b>... ,https://mccartny.tistory.com/857,"&lt;사진 출처 : 한국관광공사&gt; 대구시는 4월 19일부터 11월 9일까지 매주 목, 금, 토요일 오후 7시에 중구 <b>동성로 28아트스퀘어</b> 일대에서 동성로 청년버스킹으로 거리공연을 진행한다고 한다. 침체한 동성로에... ",시골영감 처음하는 블로그,https://mccartny.tistory.com/,20240421
3184,2n년 대구토박이가 알려주는 대구 <b>동성로</b> 중앙떡볶이 꿀팁... ,https://blog.naver.com/gongju5465/223308330028,"<b>동성로28아트스퀘어</b> (구. 대백앞광장) 에서 우회전 → 한블록 걸어가서 좌회전 하시면 됩니당!! 주차 대구 중앙떡볶이 는 주차장이나 주차지원은 없는데요~ 주변 주차장을 몇개 알려드리자면, 1) 동성로중앙주... ",먐미로그,blog.naver.com/gongju5465,20231231
3185,(보드카페) 보드게임카페 레드버튼 <b>동성로</b>점 _<b>동성로</b> 보드게임... ,https://blog.naver.com/kiarauj/223392466735,보드게임카페 레드버튼 동성로점을 방문했습니다 보드게임카페 레드버튼 동성로점 ♡ 주소 : 대구... 위치는 <b>동성로28 아트스퀘어</b> 골목 안에 있습니다 ^^ 저는 체리콕 친구는 아아를 주문했어요 여기... ,Palette,blog.naver.com/kiarauj,20240323
3186,"대구 청소년어울림마당, 2·<b>28</b>기념중앙공원에서 열린다... ",https://lifedaegu.com/entry/%EB%8C%80%EA%B5%AC-%EC%B2%AD%EC%86%8C%EB%85%84%EC%96%B4%EC%9A%B8%EB%A6%BC%EB%A7%88%EB%8B%B9-2%C2%B728%EA%B8%B0%EB%85%90%EC%A4%91%EC%95%99%EA%B3%B5%EC%9B%90%EC%97%90%EC%84%9C-%EC%97%B4%EB%A6%B0%EB%8B%A4%C2%B7%C2%B7%C2%B7%EC%97%B0%EA%B0%84%EC%9D%BC%EC%A0%95%EC%9D%80,"2·28기념중앙공원에서의 개막식 이후 5월부터는 <b>동성로 28아트스퀘어</b>에서 진행됨에 따라 보다 많은... ‘우드아트, 향수 만들기’, ‘거울, 핀버튼 만들기’, ‘비즈팔찌, 반지 만들기’, SNS 해시태그 추첨... ",대구는 요즘 어때?,https://lifedaegu.com/,20240417
3187,대구 <b>동성로</b> 맛집] 테트리스 찜닭 <b>동성로</b>점 || 다양한 토핑이... ,https://blog.naver.com/suuung95/223268465369,앞과 <b>동성로28 아트스퀘어</b> 앞에 위치한 &lt;테트리스찜닭 동성로점&gt; 동성로에 있는 찜닭 맛집은 다 가본거 같은데 여기는 지나가면서 보기만 하고 방문한 건 처음이에요 핫한 '왕가탕후루'가 1층에 있구요... ,suung's everyday life,blog.naver.com/suuung95,20231118
3188,(규카츠) 규카츠정 _ 대구 <b>동성로</b> 규카츠 정식 [ 규카츠... ,https://blog.naver.com/kiarauj/223392839396,오더) 동성로 ABC그랜드마트 맞은편 골목으로 50미터 직진하시면 매장위치해 있습니다. 반월당역 도보 3분 중앙로역 도보 3분 위치는 <b>동성로28 아트스퀘어</b> 골목에 있습니다 ^^ 들어가 볼까요~ 키오스크 주문... ,Palette,blog.naver.com/kiarauj,20240323
3189,"대구여행 <b>동성로</b> 산책 , 사후면세점 특화거리",https://blog.naver.com/yangklee/223137169241,"티티키 대구광역시의 가장 번화한 거리, 젊음의 거리가 동성로이다. 동성로 카페, 술집, 맛집, 초밥... 또 <b>동성로 28 아트 스퀘어</b> 역시 마다어아트의 멋진 명소가 되고 있다. 대박양념오뎅, 그리고 미진분식점도... ",lets T R A V E L,blog.naver.com/yangklee,20230623
3190,2024년 3월 엔제이케이팝랜덤플레이 댄스 대구<b>동성로</b>케이팝도시,https://blog.naver.com/enj_official/223372618031,&lt;대구 동성로 픽송퍼포먼스(SM vs JYP) 공지&gt; 일시 : 2024년 2월 17일 토 낮 12시 장소 : <b>동성로28아트스퀘어</b>(대구시 중구 동성로 26) 순서 : 1부 픽송 퍼포먼스 / 2부 케이팝 랜덤플레이댄스 안녕하세요.... ,GO! ENJ,blog.naver.com/enj_official,20240304
3191,대구 <b>동성로</b> 놀거리 (크레이지팡팡 &amp; 스파크랜드),https://blog.naver.com/geniouskje/223308537275,'동성로'는 대구광역시에서 가장 번화한 거리이기에 각종 볼거리와 맛집이 많다. '<b>동성로28아트스퀘어</b>'를 중심으로 다양한 공연이 이루어지고 주변 카페와 맛집이 즐비해 사람들로 붐빈다. 꼬맹이들 탕후루... ,여행을 좋아하는 형윤진아빠,blog.naver.com/geniouskje,20231231
3192,대구 <b>동성로</b> 양식 맛집 &lt;해쉬&gt; / 한옥집 분위기 데이트 추천 장소,https://blog.naver.com/dong7young/223318709404,오늘은 동성로에 위치한 해쉬에 다녀왔어요 동성로 중앙무대(<b>동성로28 아트스퀘어</b>) 위쪽으로 걷다 골목으로 들어가면 보입니당! 입구가 안쪽에 있어서 그냥 지나치기 쉬워요 해쉬는 너무 예쁜 한옥집 분위기의... ,좋아하는 것들•┈୨♡୧┈•ﾟ,blog.naver.com/dong7young,20240111
3193,비주얼 예쁜 딸기케이크 슬로우 터틀 <b>동성로</b>점,https://blog.naver.com/possab5592/223301749055,찾아왔어요 동성로에서는 소문난 인기카페 랍니다 <b>동성로 28 아트스퀘어</b> (구 : 중앙무대) 도보로 447m / 7 분 거리입니다 네비 보고 천천히 오시면 어렵지 않게 찾아오실 수 있으세요 요즘은 어딜 가나... ,행복하자,blog.naver.com/possab5592,20231224
3194,34회 <b>동성로</b> 축제 - <b>동성로</b> 가요제 내일 하네요.,https://blog.naver.com/khjlch/223101264687,동성로 가요제 예선~2023년 5월 14일 (일)~2시 본선~2023년 5월 14일 (일)~18시 여러분도 구경 오세요☆☆☆ 장소~<b>동성로 28 아트스퀘어</b> 메인 무대. https://youtu.be/ndYbZIXUX-I 경연곡을 이걸로 선택했다는데~^^;;... ,대명 어린이 바둑학원 053-623-4620,blog.naver.com/khjlch,20230513
3195,카페 이스케이퍼스 대구<b>동성로</b>점 찐 강력 추천 / <b>동성로</b> 놀 곳 추천,https://blog.naver.com/honeybee9_3/223307086260,아래 링크 ⤵️ https://www.escapersd.com/reservation 대구 동성로 228기념 중앙공원과 동성로 메인 광장(<b>동성로 28아트스퀘어</b>) 중간 지점에 '이스케이퍼스 방 탈출' 이 위치해있답니다. 이 간판을 보셨다면 건물... ,일상을 기록하는 honeybee,blog.naver.com/honeybee9_3,20231230
3196,"대구시립예술단, 신천·<b>동성로</b>에서 '토요시민콘서트'···공연일정",https://lifedaegu.com/entry/%EB%8C%80%EA%B5%AC%EC%8B%9C%EB%A6%BD%EC%98%88%EC%88%A0%EB%8B%A8-%EC%8B%A0%EC%B2%9C%C2%B7%EB%8F%99%EC%84%B1%EB%A1%9C%EC%97%90%EC%84%9C-%ED%86%A0%EC%9A%94%EC%8B%9C%EB%AF%BC%EC%BD%98%EC%84%9C%ED%8A%B8%C2%B7%C2%B7%C2%B7%EA%B3%B5%EC%97%B0%EC%9D%BC%EC%A0%95,"수변무대, <b>동성로 28아트스퀘어</b>·관광안내소 앞 등에서 총 29회 진행된다. 첫 무대는 3월 23일(토) 오후... 동성로 (관광안내소 앞, 28아트스퀘어) 자세한 일정과 공연 정보는 대구문화예술진흥원 문화예술관광... ",대구는 요즘 어때?,https://lifedaegu.com/,20240305
3197,<b>동성로</b> 피어싱 추천 엔피어싱 대구점 예쁜 귀걸이 목걸이... ,https://blog.naver.com/awodms/223361690046,"사고 동성로 귀걸이 추천, 피어싱샵 엔피어싱도 들렸다가 왔어요. 위치는 <b>동성로28아트스퀘어</b>에서 한미약국, 폴더 매장 방향으로 들어오면 바로 보여요. 예전에는 귀걸이를 구매하면 귀를 뚫어주는 곳이 꽤... ",재니,blog.naver.com/awodms,20240222
3198,대구 <b>동성로</b> 한식 맛집 장도뚝배기 <b>동성로</b>점 가성비 혼밥... ,https://blog.naver.com/tjqtjqdl333/223415591172,"위치, 주차정보 대구 중구 사일동 <b>동성로28 아트스퀘어</b> 근처에 위치한 장도뚝배기 동성로점. 무신사, 맥도날드 골목 안쪽으로 들어오면 있어요. 동성로 시내 특성상 주차장은 따로 없고, 근처 유료주차장을... ",먹스타 킹콩,blog.naver.com/tjqtjqdl333,20240415
3199,[대구 <b>동성로</b>] 새로 생긴 왕가탕후루 <b>동성로</b>점 후기 (위치 정보... ,https://blog.naver.com/ttomato0612/223181292082,"과거 중앙무대였던 현재 <b>동성로 28아트스퀘어</b> 뒤 편에 바로 있는 그 건물. 이동훈 성형외과, 몬스커커피 동성로 2호점과 같은 건물에 있어요. 1층!! 여기는 기존에 있던 왕가탕후루 대백점입니다. 중앙무대쪽으로... ",또마토의 뷰티 팔레트,blog.naver.com/ttomato0612,20230811
3200,군위 <b>김수환 추기경</b> 사랑과 나눔 공원 그리고 <b>생가</b>,https://blog.naver.com/acme_english/223132287170,공원을 조금 걸으면 <b>김수환 추기경 생가</b>가 나옵니다. 그리고 생가 바로 아래에는 추기경 어머님께서 8남매를 키우기 위해 옹기를 구우셨던 옹기가마터가 있습니다. 김수환 추기경의 생가와 전시관을... ,애크미잉글리시 최정상영어,blog.naver.com/acme_english,20230618
3201,군위 김수환 추기경 사랑과 나눔 공원(<b>김수환 추기경  생가</b>),https://blog.naver.com/aevi0904/222783637462,"순례시간 : 약 40분 가량 시설정보 : 주차장, 화장실, 쉼터 김수환 추기경 사랑과 나눔공원은 군위군에서... 김수환 스테파노 추기경 생가 <b>김수환 추기경 생가</b>를 재현해 놓았다. 마당에 서 있는 느티나무가 좋다.... ",멋진호야~~ 비비. 한국천주교성지순례 & BAC명산100,blog.naver.com/aevi0904,20220622
3202,바보를 그리다 <b>김수환 추기경 생가</b>에서,https://blog.naver.com/woong-sam/223273576293,"<b>김수환 추기경 생가</b>의 모습입니다. 김수환 추기경 사랑과 나눔 공원입니다. 한국 천주교 주교회의는... 군위군 군위읍 용대리 238-10에 조성된 초가집은 추기경의 생가를 복원한 것이라고 하며, 안내판이... ","자연, 도시텃밭 그리고 일상 일기",blog.naver.com/woong-sam,20231124
3203,[경상도/군위] 2022년 6월 7일 <b>김수환 추기경 생가</b>,https://blog.naver.com/gjtjdal1019/222818623079,2022년 6월 7일 <b>김수환 추기경 생가</b> / 사랑과 나눔공원 공사기간 : 2015년 4월 1일 ~ 2017년 12월 20일 주차장에 차를 대고 나면 가장 먼저 보이는 김수환 추기경님의 얼굴~~~~^^ 공원의 전체적인 약도이다. 생가... ,우리의 행복여정,blog.naver.com/gjtjdal1019,20220719
3204,한티순교성지 순례자 성당과 <b>김수환추기경 생가</b>를 방문하다.,https://blog.naver.com/yny692/223140207735,"기념촬영을 마치고, <b>김수환 추기경 생가</b>방문을 위해 차를 타고 약 1시간을 이동하였다. &quot;고맙습니다. 서로 사랑하세요&quot; 김수환 추기경의 생가는 칠곡군 군위읍에 자리하고 있다. 김수환 추기경이 꿈꾸었던... ",부동산상담전문가,blog.naver.com/yny692,20230627
3205,군위 <b>김수환 추기경 생가</b> 사랑과 나눔공원 당일치기 여행... ,https://blog.naver.com/nnt_1217_dan/223117178752,곳에서 <b>김수환 추기경</b>의 역사를 한 눈에 보실수 있답니다. 투병 중에서도 미사에 참석하신 모습 인데 많이 수척해 보이십니다. 사랑과 나눔공원 <b>생가</b>에서 공원을 가로질러 오다보면 <b>추기경</b>의 명언을 보실수... ,❤️───혼여행book,blog.naver.com/nnt_1217_dan,20230601
3206,대구 근교 군위 가볼만한 곳 <b>김수환 추기경 생가</b> 터 드라이브 코... ,https://blog.naver.com/mintbada7/223109803304,"김수환 추기경 사랑과 남눔 공원 대구 근교 드라이브 코스 군위 <b>김수환 추기경 생가</b> 터 코스입니다.... 해오신 김수환 추기경의, 사랑과 나눔 정신을 실천하고 계승하고자 추기경의 생가를 중심으로 공원이... ",민트씨독서여행,blog.naver.com/mintbada7,20230523
3207,"군위 가볼 만한 곳) <b>김수환 추기경 생가</b>(사랑과 나눔 공원), 지보사",https://blog.naver.com/minderella55/223146923198,<b>김수환 추기경</b>의 이곳 <b>생가</b>는 2009년 2월 16일 선종하신 <b>김수환 추기경</b>께서 군위 보통학교를 마치고 소신학교에 입학하기 전까지 사시던 곳이다. <b>추기경</b>의 집안은 원래 충남 논산군 연산의 양반 가문으로 충청도... ,지금 이 순간!,blog.naver.com/minderella55,20230704
3208,<b>김수환 추기경 생가</b>와  사랑과 나눔 공원을 찾아서,https://blog.naver.com/leess24/223236704676,<b>김수환 추기경 생가</b>의 지붕이 보인다. 그대로 올라가 마당에 들어선다. 안내문에 의하면 이곳은 추기경... #한비자의세상사는이야기 #<b>김수환추기경생가</b> #사랑과나눔공원 #김수환추기경 #김수환추기경옹기,한비자의 세상 사는 이야기,blog.naver.com/leess24,20231014
3209,"대한민국 최초의 추기경, <b>김수환 추기경 생가</b>를 다녀오다",https://blog.naver.com/daegu_news/223283715074,자연으로 둘러싸인 김수환 추기경 사랑과 나눔공원의 끝부분으로 걸어가면 <b>김수환 추기경 생가</b>와 옹기가마가 있어요. 이곳에 마련된 생가는 추기경께서 군위보통학교를 마치고 소신학교에 입학하기 전까지... ,대구광역시 공식 블로그♥,blog.naver.com/daegu_news,20231207
3210,군위읍에 자리하고 있는 '<b>김수환 추기경</b>' <b>생가</b>를 다시 찾아서.,https://blog.naver.com/nhpark2000/223337161917,"있는 '<b>김수환 추기경 생가</b>(金壽煥 樞機卿 生家)' 를 방문하기로 하는데, 나는 2015년 3월 1일에 한번... 하신 김수환 추기경의 사랑과 나눔 정신을 실천하고 계승하고자 추기경의 생가를 중심으로 공원을... ",nhpark2000님의블로그,blog.naver.com/nhpark2000,20240129
3211,<b>김수환추기경생가</b> 사랑과나눔공원 군위 가볼만한곳 성지순례,https://blog.naver.com/rnwlsdl0318/223112017589,1969년 한국 천주교 역사상 처음으로 추기경에 서임된 뒤 40년 동안 추기경직을 맡았다. 5.16 군사정변... #군위가볼만한곳 #군위여행 #<b>김수환추기경생가</b> #김수환추기경사랑과나눔공원 #김수환추기경등굣길,The Reader MOM,blog.naver.com/rnwlsdl0318,20230526
3212,경북 군위 <b>김수환 추기경 생가</b>-1,https://blog.naver.com/hki245/223413040762,추기경이신 김수환 스테파노 추기경님의 생가를 6년만에 다시 방문하였다. 대구에서 출생하였으나... 김수환 추기경 공원-군위군 소유이다 김수환 추기경 기념관 <b>김수환 추기경 생가</b> 스테파노 경당,한기일의 자연문화유산 답사기,blog.naver.com/hki245,20240412
3213,군위 가볼만한곳 <b>김수환 추기경 생가</b> 사랑과 나눔공원... ,https://blog.naver.com/jji__nii/223146370488,있는 김수환 추기경님의 생가를 중심으로 공원이 조성되어 있다고 해서 군위 가볼만한곳으로... <b>김수환추기경 생가</b> 옹기장수의 막내아들로 태어나신 뒤 대구 성 유스티노 소신학교에 입학하기 전까지 이곳... ,찌니와 구석구석 맛집 찾아 여행 떠나요♥,blog.naver.com/jji__nii,20230704
3214,군위 가볼 만한 곳 추천 :) <b>김수환 추기경 생가</b> / 리틀 포레스트... ,https://blog.naver.com/ddalgi_yy/223288280789,들른 <b>김수환 추기경 생가</b> + 공원 입니다ㅎㅎ 김수환 추기경은 우리나라에서 가톨릭 성직자로 한국 최초의 추기경이 된 분이세요 :) 저는 무교이긴 하지만 천주교에서 아주 대단하신 분이라고ㅎㅎ 대구에서... ,Ddalgi's_Daily:Blog:^),blog.naver.com/ddalgi_yy,20231213
3215,김수환추기경사랑과나눔공원(<b>김수환추기경생가</b>),https://blog.naver.com/viviana8778/222743914012,위치한 김수환 스테파노 추기경님의 생가는 추기경님께서 군위 초등학교를 거쳐 소신학교에 입학하기... #<b>김수환추기경생가</b>#김수환추기경사랑과나눔공원#김수환스테파노추기경#대구교구#성지순례... ,비비❤티토의 story,blog.naver.com/viviana8778,20220524
3216,리틀포레스트 화산마을 사라온이야기마을 <b>김수환추기경생가</b>,https://blog.naver.com/ojirap1004/223010218657,<b>김수환 추기경 생가</b> <b>김수환 추기경 생가</b>는 우리나라 최초 추기경이었으며 종교와 관계없이 많은 사람들에게 존경 받는 이시대의 표상이었던 추기경의 사랑과 나눔 정신을 계승하고 확산하기 위해 김수환... ,방방콕콕 세계여행 12년째 태국!,blog.naver.com/ojirap1004,20230209
3217,<b>김수환 추기경 생가</b> 사랑과 나눔 공원 성탄절에 가볼만한 곳,https://blog.naver.com/starlike107/222959418947,군위 <b>김수환 추기경 생가</b> 경북 군위군 군위읍 군위금성로 276 천주교인은 아니지만 김수환 추기경에 대해 얕은 지식도 가지고 있고 예전에 자서전도 읽었던 기억이 있어요. 근데 추기경의 생가가 군위에 있었다니... ,맛깔사탕 신상 이야기,blog.naver.com/starlike107,20221218
3218,(53) 김수환추기경 사랑과 나눔 공원(<b>김수환추기경 생가</b>),https://blog.naver.com/agalbaw/223079688903,#천주교성지순례 #대구대교구 #김수환추기경사랑과나눔공원 #<b>김수환추기경생가</b> #군위여행#군위가볼만한곳 김수환 추기경 사랑과 나눔 공원은 경북 군위에 있는 추기경님 생가터에 건립된 천주교... ,알콩달콩 오(吳)나라의 든든한 문지기,blog.naver.com/agalbaw,20230419
3219,성지순례: 김수환 추기경 사랑과나눔공원 / <b>김수환 추기경 생가</b>,https://blog.naver.com/yourocean_/223070984739,그리고 생가가 있어요! 공원에는 십자가의 길도 있었어요 :-) 김수환 추기경 사랑과나눔공원 <b>김수환 추기경 생가</b> ✨️ 관람 시간: 09:00 - 18:00 (점심시간: 09:00 - 13:00) ※ 동절기 09:00 - 17:00 (11월~2월) ✨️ 공원 개방... ,유월의바다,blog.naver.com/yourocean_,20230411
3220,(군위)<b>김수환 추기경 생가</b>-김수환 추기경 사랑과 나눔공원-,https://blog.naver.com/roaltlf/223022529000,(군위)<b>김수환 추기경 생가</b>-김수환 추기경 사랑과 나눔공원- 경북 군위군 군위읍 용대리 238-7 필자는... “서로 밥이되어 주십시요!” 추기경 김수환 제1절 김수환 추기경의 출생과 종교활동 1. 유년기 시절... ,개미실사랑방,blog.naver.com/roaltlf,20230325
3221,<b>김수환 추기경</b>님의 <b>생가</b>에서 &quot;바보밥상&quot; 출시 되나...,https://blog.naver.com/tei5917/222719877461,"주요시설 : <b>김수환 추기경 생가</b>, 추모정원, 잔디광장, 경당, 전시관, 중앙광장, 십자가의 길, 평화의 숲... □ 김수환 추기경님 생가 김추기경님의 생가의 모습은 조그만 초가집으로 경상도 지방의 전형적인... ","조경,부동산경제,행정정보 공유",blog.naver.com/tei5917,20220503
3222,김수환 추기경 사랑과 나눔 공원(<b>김수환추기경 생가</b>)/ 맛집;... ,https://blog.naver.com/fntl5369/223110943415,김수환 추기경 사랑과 나눔 공원(<b>김수환추기경 생가</b>) 경북 군위군 군위읍 군위금성로 270 / 054) 383-1922 경북 군위의 산골에 위치한 김수환 스테파노 추기경의 생가는 그가 군위 보통학교를 거쳐 소신학교에... ,fntl5369님의블로그,blog.naver.com/fntl5369,20230524
3223,<b>김수환 추기경 생가</b>,https://blog.naver.com/kwon5283/223380789911,변해있고 김수환 기념관과 사랑 나눔공원으로 잘 관리 되고있다 생가 주변은 여행자가 방문할때는 생가만 언덕위에 있고 다른 부속 건물은 없었다 오래된 여행자 수첩에서 찾아본 <b>김수환 추기경 생가</b>... ,바람이 남긴 흔적,blog.naver.com/kwon5283,20240312
3224,대구군위 <b>김수환 추기경 생가</b> 방문하다.,https://blog.naver.com/joy6185/223249021410,추기경 김수환 글 날씨도 좋구요 수녀님들도 <b>김수환 추기경 생가</b>를 둘러보셔요. 해설은 신부님이 해주셨어요^^. 십자가의길 체험이 있는지 스탬프 도장도 있었네요. 다양한 그림도 있네요. 김수환... ,행복이 러블러블이야기,blog.naver.com/joy6185,20231028
3225,경북 군위 <b>김수환 추기경 생가</b>-2,https://blog.naver.com/hki245/223413042879,2019년 8월 18일 다녀 온 <b>김수환 추기경</b>님 <b>생가</b>의 십자가의 길을 올립니다. 신자들의 성금으로 유명 조각가들이 한처 한처 마다 조각하여 건립한 작품들이다. 모금을 시작한지 불과 수개월 만에 제작되었다고... ,한기일의 자연문화유산 답사기,blog.naver.com/hki245,20240412
3226,대구 경북 군위 가볼만한곳 <b>김수환 추기경 생가</b> 사랑과 나눔공원,https://blog.naver.com/tkghl6115/223277864743,가을의 풍경을 담아내는 김수환 추기경의 생가였어요. <b>김수환 추기경 생가</b>를 돌아보고 내려오면서 바라 본 김수환 추기경기념관의 모습과 조각상들의 모습이 가을의 풍성함을 담아 놓은 듯하게 보였어요.... ,서연팜,blog.naver.com/tkghl6115,20231129
3227,군위 시장 with 시장 닭발 / <b>김수환 추기경 생가</b>,https://blog.naver.com/devel0901/223069389747,<b>김수환 추기경 생가</b>이 들르기로 했다. 생긴지 얼마 안된듯 깨끗하고 깔끔한 시설 생가 안쪽도 살펴볼 수 있다. 방명록도 남기고 스탬프도 찍고 사랑과 나눔 공원은 깔끔하고 예쁘게 잘 조성되어 있다. 김수환... ,꿈이 있는 길,blog.naver.com/devel0901,20230409
3228,[엄마와 성지순례] 상주옥터 - 신앙고백비 - <b>김수환 추기경 생가</b>... ,https://blog.naver.com/0521ms/223120126024,"엄마와 대구 여행, 성지순례 gogo~ 대구 가는 길에 상주옥터 들러서 군위 <b>김수환 추기경 생가</b> 성지순례... 십자가의 길에서 본 김수환 추기경 기념관 십자가의 길 김수환 추기경님 생가에서 김 추기경의 집안은... ",여행이야기,blog.naver.com/0521ms,20230604
3229,<b>김수환추기경 생가</b> 성지 순례,https://blog.naver.com/kwon08040804/223372702718,<b>김수환 추기경 생가</b> 대구 군위군 군위읍 용대리 238-10 (김수환추기경 사랑과 나눔 기념공원) 대구... 김수환 추기경님 김수환 추경님의 생가 입니다. 초가집으로 아담한 생가 ^^ 생가 내부 제 14처 예수님께서... ,가우디건설 (세움터의 공간만들기),blog.naver.com/kwon08040804,20240304
3230,대구 근교 군위 가볼 만한 곳 <b>김수환 추기경 생가</b> 터,https://blog.naver.com/kimkg2089/223229710765,군위 <b>김수환 추기경 생가</b> 터 주차 후 조금만 올라오다 보면 볼 수 있는 그분의 일대기입니다 삶의... 해오신 김수환 추기경의 사랑과 나눔 정신을 실천하고 계승하고자 추기경의 생가를 중심으로 공원이... ,새로클린 대구 달서구점,blog.naver.com/kimkg2089,20231006
3231,"<b>김수환추기경 생가</b>, 사랑과 나눔공원.",https://blog.naver.com/dbffldksk_/223266703571,<b>김수환추기경 생가</b> 다녀옴 이정욱 안드레아 신부님이 순례자를 위해 기도해주시고 안수도 해주심^^ 순례의 기쁨이 배가 됨 추기경 생가 옹기 굽는 곳 위에 정원있다 비가 많이 오기 시작해서 못올라감 스테파노... ,♡율리 순례길♡,blog.naver.com/dbffldksk_,20231116
3232,[군위 가볼 만한 곳] <b>김수환 추기경 생가</b>가 있는 &quot;김수환 추기경... ,https://blog.naver.com/marcell68/223129174658,"있는 <b>김수환 추기경 생가</b>~ 경북 군위에 있는 김수환 추기경 사랑과 나눔 공원에는 김수환 추기경의 생가도 있으며, 십자가의 길, 추기경님의 명언도 기록되어 꼭! 한번 가보길 추천한다. 김수환 추기경의 본래... ",부동산포인트,blog.naver.com/marcell68,20230615
